Schufa-Auskunft_75884ea714454bb0bbbaa5fbf40c4596.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
Schufa-Auskunft__Kopie__01f56907b7ab4478ba528a3dce3d2b90.bpmn,1,1,0,0,1,1,1,0.5,0,1,0.56,0,Satisfied,Bad,0.64,0,Well,Bad
Schufa-Auskunft__Kopie__01f56907b7ab4478ba528a3dce3d2b90.bpmn,1,1,0,0,1,1,1,0.5,0,1,0.56,0,Satisfied,Bad,0.64,0,Well,Bad
Schufa-Auskunft__L_sung__c22421c9c9b249d1963d23536115201b.bpmn,1,1,0,0,1,1,1,0.5,0,1,0.56,0,Satisfied,Bad,0.64,0,Well,Bad
Schufa-Auskunft__L_sung__c22421c9c9b249d1963d23536115201b.bpmn,1,1,0,0,1,1,1,0.5,0,1,0.56,0,Satisfied,Bad,0.64,0,Well,Bad
schufa-scoring-t6_98ae446a7389493c899533f5a3ccc759.bpmn,1,0,1,0,1,1,0.8888888888888888,1,0,1,0.53,0,Satisfied,Bad,0.6988888888888889,0,Well,Bad
schufa-scoring-t6_98ae446a7389493c899533f5a3ccc759.bpmn,1,0,1,0,1,1,0.875,1,0,1,0.53,0,Satisfied,Bad,0.69625,0,Well,Bad
Schufa-Scoring_a234cde359bb44f9a7b400ae6a267ff4.bpmn,1,1,1,0,1,1,1,1,0,1,0.7200000000000001,0,Well,Bad,0.7200000000000001,0,Well,Bad
Schufa-Scoring_a234cde359bb44f9a7b400ae6a267ff4.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
Schufa-Scoring_b374eef921fc45fca65803dcef8945a7.bpmn,1,0,1,1,1,1,0.875,1,1,1,0.81,0,Good,Bad,0.9762500000000001,0.875,Good,Good
Schufa-Scoring_b374eef921fc45fca65803dcef8945a7.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
Schufa-Scoring_b374eef921fc45fca65803dcef8945a7.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
Schufa-Scoring_ca613085d7bf484cb9d82e140bec9fba.bpmn,1,1,0,1,1,1,1,0.5,1,1,0.8400000000000001,0,Good,Bad,0.92,0.5,Good,Satisfied
Schufa-Scoring_ca613085d7bf484cb9d82e140bec9fba.bpmn,1,0,0,0,1,1,0.7272727272727273,0.2,0,1,0.37,0,Satisfied,Bad,0.5401818181818182,0,Satisfied,Bad
Schufa-Scoring_ca613085d7bf484cb9d82e140bec9fba.bpmn,1,0,1,0,1,1,0.8333333333333334,1,0,1,0.53,0,Satisfied,Bad,0.6883333333333334,0,Well,Bad
Schufaschoring_d3a419326e9845bf81b32e14c5d1f54d.bpmn,1,0,1,0,1,1,0.875,1,0,1,0.53,0,Satisfied,Bad,0.69625,0,Well,Bad
Schufaschoring_d3a419326e9845bf81b32e14c5d1f54d.bpmn,1,0,1,0,1,1,0.8571428571428572,1,0,1,0.53,0,Satisfied,Bad,0.692857142857143,0,Well,Bad
Schufascore_e5320a9a7c0648658b8669230a421718.bpmn,1,1,1,0,1,1,1,1,0,1,0.7200000000000001,0,Well,Bad,0.7200000000000001,0,Well,Bad
Schufascore_e5320a9a7c0648658b8669230a421718.bpmn,1,1,0,0,1,1,1,0.5,0,1,0.56,0,Satisfied,Bad,0.64,0,Well,Bad
Schufascoring-Prozess_2e40716b5f164257be015e2ac2eaa3a9.bpmn,1,0,0,1,1,1,0.8888888888888888,0.5,1,1,0.65,0,Well,Bad,0.898888888888889,0.5,Good,Satisfied
Schufascoring-Prozess_2e40716b5f164257be015e2ac2eaa3a9.bpmn,1,0,0,1,1,1,0.8888888888888888,0.5,1,1,0.65,0,Well,Bad,0.898888888888889,0.5,Good,Satisfied
Schufascoring_-__bung_7_bc4b7d9bcd0f46fc8937cfb5df1fbc0a.bpmn,1,1,1,0,1,1,1,1,0,1,0.7200000000000001,0,Well,Bad,0.7200000000000001,0,Well,Bad
Schufascoring_-__bung_7_bc4b7d9bcd0f46fc8937cfb5df1fbc0a.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
schufascoring_0240da41b0ed4131b9aedc97609899d6.bpmn,1,0,0,1,1,1,0.33333333333333337,0.5,1,1,0.65,0,Well,Bad,0.7933333333333333,0.33333333333333337,Well,Poor
schufascoring_0240da41b0ed4131b9aedc97609899d6.bpmn,1,0,1,0,1,1,0.9,1,0,1,0.53,0,Satisfied,Bad,0.7010000000000001,0,Well,Bad
schufascoring_0240da41b0ed4131b9aedc97609899d6.bpmn,1,0,1,0,1,1,0.875,1,0,1,0.53,0,Satisfied,Bad,0.69625,0,Well,Bad
schufascoring_0265c8a2d4104f79a46c09413bc1cc79.bpmn,1,1,0,1,1,1,1,0.5,1,1,0.8400000000000001,0,Good,Bad,0.92,0.5,Good,Satisfied
schufascoring_0265c8a2d4104f79a46c09413bc1cc79.bpmn,1,0,1,0,1,1,0.9,1,0,1,0.53,0,Satisfied,Bad,0.7010000000000001,0,Well,Bad
schufascoring_0265c8a2d4104f79a46c09413bc1cc79.bpmn,1,0,1,0,1,1,0.875,1,0,1,0.53,0,Satisfied,Bad,0.69625,0,Well,Bad
Schufascoring_02c8772c4ac7403b80c39376fc70cf37.bpmn,1,0,1,0,1,1,0.9166666666666666,1,0,1,0.53,0,Satisfied,Bad,0.7041666666666667,0,Well,Bad
Schufascoring_02c8772c4ac7403b80c39376fc70cf37.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
Schufascoring_03df9577c53b4b0fa45bfd070ade57b3.bpmn,1,0,0,1,1,1,0.8888888888888888,0.5,1,1,0.65,0,Well,Bad,0.898888888888889,0.5,Good,Satisfied
Schufascoring_03df9577c53b4b0fa45bfd070ade57b3.bpmn,1,0,0,1,1,1,0.8571428571428572,0.5,1,1,0.65,0,Well,Bad,0.8928571428571429,0.5,Good,Satisfied
Schufascoring_04975a906d4c41ada24c6651dc002ef3.bpmn,1,0,1,0,1,1,0.7777777777777778,1,0,1,0.53,0,Satisfied,Bad,0.6777777777777778,0,Well,Bad
Schufascoring_04975a906d4c41ada24c6651dc002ef3.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
Schufascoring_05d7624502d14be2a8ed43182d5d10d7.bpmn,1,0,1,1,1,1,0.875,1,1,1,0.81,0,Good,Bad,0.9762500000000001,0.875,Good,Good
Schufascoring_05d7624502d14be2a8ed43182d5d10d7.bpmn,1,0,1,1,1,1,0.9,1,1,1,0.81,0,Good,Bad,0.9810000000000001,0.9,Good,Good
Schufascoring_063c54c7ddaa461386d3eeb1fd3cfb01.bpmn,1,1,1,0,1,1,1,1,0,1,0.7200000000000001,0,Well,Bad,0.7200000000000001,0,Well,Bad
Schufascoring_063c54c7ddaa461386d3eeb1fd3cfb01.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
